year,censor,quality,author,paper,SCC,CDR,PRTP,Equity,Uncertainty,Hope,Nordhaus,Tol,Ploeg,Tax
2011,1.00,0.04,0.01,0.02,578.00,NA,0.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,711.00,NA,0.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,1021.00,NA,0.00,0,1,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,831.00,NA,0.00,0,1,0,0,1,0,0
2011,0.93,0.00,0.00,0.02,1608.00,NA,0.00,0,1,0,0,1,0,0
2011,0.89,0.00,0.00,0.02,1879.00,NA,0.00,0,1,0,0,1,0,0
2011,1.00,0.41,0.14,0.02,359.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,341.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,367.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,423.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,583.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,722.00,NA,0.00,0,0,0,0,1,0,0
2011,0.96,0.00,0.00,0.02,1426.00,NA,0.00,0,0,0,0,1,0,0
2011,0.92,0.00,0.00,0.02,1670.00,NA,0.00,0,0,0,0,1,0,0
2011,1.00,0.41,0.14,0.02,108.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,105.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,112.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,135.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,187.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,155.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,258.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,290.00,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.41,0.14,0.02,85.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,81.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,87.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,99.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,131.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,145.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,236.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,265.00,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.41,0.14,0.02,8.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,8.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,8.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,11.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,15.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,12.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,18.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,19.00,NA,3.00,0,1,0,0,1,0,0
2011,1.00,0.41,0.14,0.02,5.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,4.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,5.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,6.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,10.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.04,0.01,0.02,9.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,14.00,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.00,0.00,0.02,15.00,NA,3.00,0,0,0,0,1,0,0
2006,1.00,0.06,0.02,0.06,103.18,NA,0.00,0,0,0,0,1,0,0
2006,1.00,0.06,0.02,0.06,19.57,NA,1.00,0,0,0,0,1,0,0
2006,1.00,0.06,0.02,0.06,-4.09,NA,3.00,0,0,0,0,1,0,0
2006,1.00,0.57,0.14,0.06,32.02,NA,NA,0,0,0,0,1,0,0
2006,1.00,0.03,0.01,0.06,11.74,3.50,NA,0,0,0,0,1,0,0
2006,1.00,0.57,0.14,0.06,156.54,NA,NA,0,0,0,0,1,0,0
2006,1.00,0.03,0.01,0.06,3.74,4.00,NA,0,0,0,0,1,0,0
2006,1.00,0.86,0.21,0.06,156.54,NA,NA,0,0,0,0,1,0,0
2006,1.00,0.03,0.01,0.06,3.74,4.00,NA,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,329.09,NA,0.00,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,51.59,NA,1.00,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,-2.31,NA,3.00,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,151.21,NA,0.00,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,26.68,NA,1.00,0,0,0,0,1,0,0
2006,1.00,0.14,0.04,0.06,-3.74,NA,3.00,0,0,0,0,1,0,0
2006,1.00,0.86,0.21,0.06,62.26,NA,NA,0,0,0,0,1,0,0
2006,1.00,0.60,0.20,0.13,29.91,NA,3.00,0,1,1,0,0,0,0
2006,1.00,0.60,0.20,0.13,22.04,NA,3.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,73.99,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,228.28,NA,1.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,47.23,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,143.27,NA,1.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,45.66,NA,3.00,0,1,1,0,0,0,0
2006,1.00,0.30,0.10,0.13,33.06,NA,3.00,0,1,1,0,0,0,0
2006,1.00,3.00,1.00,1.00,29.91,NA,3.00,0,1,1,0,0,0,0
2006,1.00,1.00,0.33,0.20,67.70,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.50,0.17,0.20,67.70,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.50,0.17,0.20,107.06,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.50,0.17,0.20,141.69,NA,2.00,0,1,1,0,0,0,0
2006,1.00,0.50,0.17,0.20,574.64,NA,0.10,0,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,67.70,NA,3.00,1,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,55.10,NA,3.00,1,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,48.80,NA,3.00,0,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,72.42,NA,3.00,1,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,58.25,NA,3.00,1,1,1,0,0,0,0
2005,1.00,0.33,0.17,0.17,50.38,NA,3.00,0,1,1,0,0,0,0
2006,1.00,3.00,1.00,1.00,29.91,NA,3.00,0,1,1,0,0,0,0
2005,1.00,3.00,1.00,1.00,33.06,NA,3.00,0,1,1,0,0,0,0
2005,1.00,0.00,1.00,1.00,79.90,NA,NA,1,0,0,0,0,0,0
2006,1.00,2.00,1.00,1.00,494.35,NA,0.00,0,0,0,0,0,0,0
2007,1.00,1.50,0.50,0.50,144.32,NA,0.00,0,0,0,0,0,0,1
2007,1.00,1.50,0.50,0.50,173.18,NA,0.00,0,0,0,0,0,0,1
2008,1.00,0.60,0.20,0.25,34.98,NA,3.00,0,0,0,1,0,0,0
2008,1.00,2.10,0.70,0.25,33.99,NA,3.00,0,0,0,1,0,0,1
2008,1.00,0.03,0.01,0.25,281.61,NA,0.00,0,0,0,1,0,0,1
2008,1.00,0.27,0.09,0.25,34.80,NA,0.00,0,0,0,1,0,0,1
2014,1.00,0.36,0.18,0.11,98.93,NA,1.50,0,0,0,0,0,0,0
2014,1.00,0.36,0.18,0.11,862.42,NA,0.10,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,43.99,NA,1.50,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,850.25,NA,1.50,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,384.26,NA,0.10,0,0,0,0,0,0,0
2014,0.03,0.18,0.09,0.11,7412.27,NA,0.10,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,55.64,NA,1.50,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,55.64,NA,1.50,0,0,0,0,0,0,0
2014,1.00,0.18,0.09,0.11,65.38,NA,1.50,0,0,0,0,0,0,0
2008,1.00,0.60,0.20,0.20,22.04,NA,3.00,0,1,1,0,0,0,0
2008,1.00,0.60,0.20,0.20,20.47,NA,3.00,0,1,1,0,0,0,0
2008,1.00,0.60,0.20,0.20,20.47,NA,3.00,0,1,1,0,0,0,0
2008,1.00,0.60,0.20,0.20,20.47,NA,3.00,0,1,1,0,0,0,0
2008,1.00,0.60,0.20,0.20,18.89,NA,3.00,0,1,1,0,0,0,1
2008,1.00,0.30,0.10,0.10,25.19,NA,3.00,0,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,91.31,3.00,1.00,0,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,122.80,3.00,1.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,102.33,3.00,1.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,39.36,NA,2.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,108.63,NA,1.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,97.61,NA,2.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,322.74,NA,1.00,1,1,1,0,0,0,0
2008,1.00,0.30,0.10,0.10,318.02,NA,2.00,0,1,1,0,0,0,0
2008,0.98,0.30,0.10,0.10,1283.09,NA,1.00,0,1,1,0,0,0,0
2010,1.00,0.20,0.10,0.33,60.36,NA,NA,0,0,0,0,0,0,0
2010,1.00,1.60,0.80,0.33,88.22,NA,NA,0,1,0,0,0,0,0
2010,1.00,0.20,0.10,0.33,213.58,NA,NA,0,0,0,0,0,0,0
2010,1.00,2.00,1.00,1.00,29.60,5.00,3.00,0,0,0,0,0,0,0
2010,1.00,3.00,1.00,1.00,2.86,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,71.97,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,12.59,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-8.44,NA,3.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,105.74,NA,0.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,37.63,NA,0.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,159.54,NA,0.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,18.74,NA,0.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,99.87,NA,0.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,21.46,NA,1.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,5.01,NA,1.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,31.19,NA,1.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-2.29,NA,1.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,18.17,NA,1.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-3.72,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-5.44,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-3.43,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-7.58,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-4.44,NA,3.00,0,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,105.16,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,37.49,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,184.00,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,17.46,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,92.86,NA,0.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,24.47,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,4.86,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,39.49,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-3.29,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,18.17,NA,1.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-4.15,NA,3.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-6.44,NA,3.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-2.72,NA,3.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-9.44,NA,3.00,1,0,0,0,1,0,0
2009,1.00,0.12,0.03,0.03,-4.15,NA,3.00,1,0,0,0,1,0,0
2009,1.00,1.00,0.25,0.25,-2.69,NA,NA,0,0,0,0,1,0,0
2009,1.00,1.00,0.25,0.25,-0.50,NA,NA,1,0,0,0,1,0,0
2009,1.00,1.00,0.25,0.25,12.82,NA,NA,0,1,0,0,1,0,0
2009,1.00,1.00,0.25,0.25,63.46,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,-1.00,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,18.03,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,300.61,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,88.14,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,58.23,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,83.99,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,325.94,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.10,0.03,0.08,167.98,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.80,0.20,0.08,-0.57,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.80,0.20,0.08,18.89,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.80,0.20,0.08,294.03,NA,NA,1,1,0,0,1,0,0
2009,1.00,0.80,0.20,0.08,86.85,NA,NA,1,1,0,0,1,0,0
2009,1.00,1.33,0.33,0.33,122.08,NA,0.00,0,0,0,0,1,0,0
2009,1.00,1.33,0.33,0.33,10.15,NA,1.00,0,0,0,0,1,0,0
2009,1.00,1.33,0.33,0.33,-3.32,NA,3.00,0,0,0,0,1,0,0
2010,1.00,1.33,0.33,0.33,160.81,NA,0.00,0,0,0,0,1,0,0
2010,1.00,1.33,0.33,0.33,24.57,NA,1.00,0,0,0,0,1,0,0
2010,1.00,1.33,0.33,0.33,1.13,NA,NA,0,0,0,0,1,0,0
2010,1.00,4.00,1.00,1.00,36.18,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.67,0.17,0.25,30.13,5.30,NA,0,0,0,0,0,0,0
2010,1.00,0.67,0.17,0.25,45.65,4.70,NA,0,0,0,0,0,0,0
2010,1.00,0.67,0.17,0.25,50.21,4.70,NA,0,0,0,0,0,0,0
2010,1.00,2.00,0.50,0.25,369.75,2.70,NA,0,1,0,0,0,0,0
2009,1.00,0.00,0.11,0.20,20.58,5.00,NA,0,0,0,0,0,0,0
2009,1.00,0.00,0.22,0.20,41.16,NA,NA,0,0,0,0,0,0,0
2009,1.00,0.00,0.33,0.20,82.33,NA,NA,0,0,0,0,0,0,0
2009,1.00,0.00,0.22,0.20,139.96,3.00,NA,0,0,0,0,0,0,0
2009,1.00,0.00,0.11,0.20,230.52,NA,NA,0,0,0,0,0,0,0
2010,1.00,0.47,0.12,0.06,22.26,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.47,0.12,0.06,39.86,NA,1.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,145.21,NA,0.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,260.58,NA,0.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,0.94,NA,3.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,1.66,NA,3.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,79.94,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,102.68,NA,1.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,6.65,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,18.53,NA,1.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,2.13,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,10.39,NA,1.00,1,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,22.26,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.24,0.06,0.06,27.71,NA,1.00,1,0,0,0,1,0,0
2010,1.00,0.12,0.03,0.06,22.26,NA,1.00,0,0,0,0,1,0,0
2010,1.00,0.12,0.03,0.06,64.54,NA,1.00,1,0,0,0,1,0,0
2010,1.00,3.00,1.00,1.00,32.27,NA,3.00,0,0,0,1,0,0,1
2012,1.00,2.70,0.90,0.50,32.04,NA,3.00,0,0,0,0,0,0,1
2012,1.00,0.30,0.10,0.50,41.06,NA,3.00,0,0,0,0,0,0,1
2011,1.00,0.07,0.02,0.02,21.03,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,25.24,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,11.57,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,11.57,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,12.62,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,44.17,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,52.58,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,28.40,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,29.45,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,31.55,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,211.39,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,216.64,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,135.67,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,134.61,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,145.13,2.50,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,11.57,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,14.72,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,5.26,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,6.31,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,7.36,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,27.34,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,32.60,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,15.78,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,18.93,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,19.98,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,124.10,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,136.72,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,67.31,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,75.72,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,80.98,3.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,2.10,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,3.16,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,0.00,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,1.05,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,1.05,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,6.31,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,8.41,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,3.16,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,6.31,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,6.31,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,22.09,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,34.71,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,7.36,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,13.67,5.00,NA,0,1,0,0,0,0,0
2011,1.00,0.07,0.02,0.02,13.67,5.00,NA,0,1,0,0,0,0,0
2013,1.00,1.00,0.33,0.33,32.68,NA,3.00,0,0,0,0,0,0,1
2013,1.00,1.00,0.33,0.33,33.99,NA,3.00,0,0,0,0,0,0,1
2013,1.00,1.00,0.33,0.33,46.57,NA,3.00,0,0,0,0,0,0,1
2015,1.00,0.30,0.10,0.50,45.69,NA,3.00,0,0,0,0,0,0,1
2015,1.00,2.70,0.90,0.50,69.22,NA,3.00,0,0,0,0,0,0,1
2011,1.00,1.50,0.50,0.50,116.47,NA,1.00,1,1,1,0,0,0,0
2011,1.00,1.50,0.50,0.50,60.35,NA,1.00,1,1,1,0,0,0,0
2012,1.00,0.01,0.00,0.06,277.64,1.50,-0.50,0,0,0,0,0,0,0
2012,1.00,0.21,0.07,0.06,124.10,1.50,-0.50,0,1,0,0,0,0,0
2012,1.00,0.01,0.00,0.06,58.89,3.00,1.00,0,0,0,0,0,0,0
2012,1.00,0.11,0.04,0.06,29.45,3.00,1.00,0,1,0,0,0,0,0
2012,1.00,0.02,0.01,0.06,500.60,1.50,-0.50,0,0,0,0,0,0,0
2012,1.00,0.42,0.14,0.06,253.45,1.50,-0.50,0,1,0,0,0,0,0
2012,1.00,0.01,0.00,0.06,120.94,3.00,1.00,0,0,0,0,0,0,0
2012,1.00,0.21,0.07,0.06,65.20,3.00,1.00,0,1,0,0,0,0,0
2012,1.00,0.02,0.01,0.06,933.89,1.50,-0.50,0,0,0,0,0,0,0
2012,1.00,0.42,0.14,0.06,432.24,1.50,-0.50,0,1,0,0,0,0,0
2012,1.00,0.01,0.00,0.06,210.33,3.00,1.00,0,0,0,0,0,0,0
2012,1.00,0.21,0.07,0.06,80.98,3.00,1.00,0,1,0,0,0,0,0
2012,1.00,0.04,0.01,0.06,938.09,1.50,-0.50,0,0,0,0,0,0,0
2012,1.00,0.84,0.28,0.06,467.99,1.50,-0.50,0,1,0,0,0,0,0
2012,1.00,0.02,0.01,0.06,227.16,3.00,1.00,0,0,0,0,0,0,0
2012,1.00,0.42,0.14,0.06,100.96,3.00,1.00,0,1,0,0,0,0,0
2012,1.00,0.06,0.02,0.33,6.53,0.00,3.00,0,1,0,0,0,0,0
2012,1.00,1.47,0.49,0.33,18.10,0.00,3.00,0,1,0,0,0,0,0
2012,1.00,1.47,0.49,0.33,20.07,0.00,3.00,0,1,0,0,0,0,0
2011,1.00,0.18,0.06,0.05,1.71,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,38.88,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,238.68,NA,0.10,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,-2.94,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,1.99,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,10.38,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,58.26,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,74.55,NA,0.10,0,0,0,0,1,0,0
2011,0.80,0.18,0.06,0.05,2412.45,NA,0.10,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,0.91,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,3.75,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,14.76,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,82.77,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,67.75,NA,0.10,0,0,0,0,1,0,0
2011,0.88,0.09,0.03,0.05,1937.66,NA,0.10,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,117.41,NA,1.00,1,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,15.53,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.18,0.06,0.05,37.34,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,3.09,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,96.24,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,6.61,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.09,0.03,0.05,66.73,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,10.27,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.14,0.05,0.08,17.97,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.14,0.05,0.08,8.98,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.14,0.05,0.08,3.85,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.14,0.05,0.08,23.10,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,65.44,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,0.38,NA,0.10,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,32.08,NA,3.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,2.57,NA,1.00,1,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,3.85,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,10.27,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,15.40,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.27,0.09,0.08,10.27,NA,1.00,0,0,0,0,1,0,0
2011,1.00,0.33,0.11,0.11,23.07,NA,0.10,0,1,0,0,1,0,0
2011,1.00,0.33,0.11,0.11,365.56,NA,0.10,0,1,0,0,1,0,0
2011,1.00,0.33,0.11,0.11,145.98,NA,0.10,0,1,0,0,1,0,0
2011,1.00,0.33,0.11,0.11,215.38,NA,1.00,0,1,0,0,1,0,0
2011,1.00,0.33,0.11,0.11,88.39,NA,1.00,0,1,0,0,1,0,0
